,Bank,IT
1,-0.1618661706632298,-0.16545991517626282
2,-0.3172473365974253,0.24189891044980172
3,0.024663108735357236,-0.004058906476949564
4,0.023250200127326093,-0.04737008534732179
5,0.0007500986399411047,0.005806920503085497
6,-0.000499452568168246,0.00535094329241434
7,-0.0010072236094364473,-0.0009765125017783122
8,-0.00012381107833303595,-0.0003473904266824701
9,0.00023494748733890458,4.9998219270736e-05
10,1.911572073565182e-05,1.3233391589484444e-06
