Date,Nifty Auto,Nifty FMCG,Nifty IT,Nifty Metal,Nifty Pharma,Nifty Bank,Nifty 50
2022-03-08,9560.0,34006.8984375,35055.55078125,6045.2998046875,12844.849609375,33157.71484375,16013.4501953125
2022-03-09,9832.349609375,34486.94921875,35440.55078125,6024.60009765625,13059.25,33815.0546875,16345.349609375
2022-03-10,10019.349609375,35530.30078125,35399.1015625,6161.9501953125,13077.0498046875,34475.19921875,16594.900390625
2022-03-11,9979.7001953125,35613.6484375,35348.69921875,6190.0498046875,13399.0,34545.84765625,16630.44921875
2022-03-14,10074.2998046875,35589.3984375,36028.0,6161.0498046875,13351.900390625,35311.73828125,16871.30078125
2022-03-15,10131.2998046875,35649.94921875,35097.8515625,5910.10009765625,13318.849609375,35022.2421875,16663.0
2022-03-16,10350.099609375,36273.6015625,35729.6484375,6065.7001953125,13374.5,35747.8359375,16975.349609375
2022-03-17,10576.0,36782.69921875,35643.6015625,6183.7998046875,13546.0498046875,36428.12890625,17287.05078125
2022-03-21,10448.400390625,36149.3515625,35377.75,6276.35009765625,13549.5498046875,36018.08203125,17117.599609375
2022-03-22,10572.900390625,35887.05078125,36070.44921875,6323.7001953125,13513.150390625,36348.12890625,17315.5
2022-03-23,10463.4501953125,35789.8515625,36082.0,6399.9501953125,13569.650390625,36146.9296875,17245.650390625
2022-03-24,10412.400390625,35797.1484375,36516.75,6498.2001953125,13724.5,35526.6875,17222.75
2022-03-25,10354.150390625,35522.75,36152.30078125,6500.2001953125,13607.0498046875,35409.69140625,17153.0
2022-03-28,10421.599609375,35659.44921875,36026.05078125,6559.39990234375,13562.25,35710.0859375,17222.0
2022-03-29,10416.25,35640.1484375,36146.75,6571.85009765625,13771.400390625,35846.98046875,17325.30078125
2022-03-30,10542.150390625,35858.25,36463.55078125,6428.9501953125,13745.599609375,36333.87890625,17498.25
2022-03-31,10552.099609375,36287.75,36317.19921875,6423.7001953125,13584.099609375,36373.1796875,17464.75
2022-04-01,10676.849609375,36712.1484375,36343.3984375,6477.2001953125,13579.900390625,37148.06640625,17670.44921875
2022-04-04,10803.849609375,37191.75,36442.8984375,6606.10009765625,13789.25,38634.75,18053.400390625
2022-04-05,10936.5,37656.80078125,36466.55078125,6640.4501953125,13809.25,38067.45703125,17957.400390625
2022-04-06,10906.7998046875,37588.8984375,35871.5,6730.0,13758.4501953125,37632.36328125,17807.650390625
2022-04-07,10820.7001953125,37561.69921875,35423.25,6618.35009765625,13815.0,37556.9140625,17639.55078125
2022-04-08,10894.2998046875,38322.6484375,35394.44921875,6755.5498046875,13838.599609375,37751.61328125,17784.349609375
2022-04-11,10882.099609375,38236.25,34895.8984375,6774.89990234375,13837.849609375,37613.36328125,17674.94921875
2022-04-12,10788.7998046875,37931.3984375,34379.5,6589.25,13744.650390625,37746.9609375,17530.30078125
2022-04-13,10698.2998046875,38191.3984375,34354.80078125,6627.0,13772.75,37462.96484375,17475.650390625
2022-04-18,10745.75,38422.1015625,32780.05078125,6648.9501953125,13717.2998046875,36728.57421875,17173.650390625
2022-04-19,10615.150390625,37337.3984375,31804.19921875,6578.0,13522.4501953125,36341.1796875,16958.650390625
2022-04-20,10848.7001953125,37722.80078125,32173.400390625,6556.10009765625,13660.650390625,36314.4765625,17136.55078125
2022-04-21,11090.5498046875,38005.8984375,32611.599609375,6570.2001953125,13821.2998046875,36815.671875,17392.599609375
2022-04-22,11028.150390625,37775.44921875,32426.69921875,6440.64990234375,13569.849609375,36044.33203125,17171.94921875
2022-04-25,10916.5,37167.3984375,31744.0,6256.7998046875,13296.75,36081.93359375,16953.94921875
2022-04-26,11221.75,37866.69921875,31840.05078125,6336.85009765625,13444.099609375,36404.37890625,17200.80078125
2022-04-27,11158.849609375,37634.5,31594.349609375,6321.5498046875,13358.150390625,36028.43359375,17038.400390625
2022-04-28,11192.0498046875,38460.25,31914.349609375,6362.39990234375,13480.0,36421.77734375,17245.05078125
2022-04-29,11078.099609375,38204.1484375,31622.400390625,6327.2998046875,13462.849609375,36087.73046875,17102.55078125
2022-05-02,10938.2998046875,38285.30078125,31138.80078125,6363.10009765625,13460.25,36163.328125,17069.099609375
2022-05-04,10661.0,37621.80078125,30794.599609375,6158.5498046875,13108.7998046875,35264.140625,16677.599609375
2022-05-05,10705.7001953125,37408.05078125,31432.44921875,6196.60009765625,13008.5,35232.44140625,16682.650390625
2022-05-06,10518.4501953125,37279.30078125,30719.44921875,6066.0,12820.900390625,34590.796875,16411.25
2022-05-09,10483.5,36732.0,30733.30078125,5942.7998046875,12785.0,34275.0,16301.849609375
2022-05-10,10472.4501953125,36911.8984375,30427.19921875,5633.85009765625,12596.2998046875,34482.24609375,16240.0498046875
2022-05-11,10377.400390625,36658.3984375,30050.25,5634.14990234375,12557.650390625,34692.74609375,16167.099609375
2022-05-12,10164.349609375,36221.75,29756.849609375,5425.89990234375,12424.4501953125,33531.7578125,15808.0
2022-05-13,10412.349609375,36887.1484375,29624.849609375,5313.0498046875,12629.5,33120.96484375,15782.150390625
2022-05-16,10649.099609375,36759.5,29403.5,5359.9501953125,12608.25,33597.2109375,15842.2998046875
2022-05-17,10911.150390625,37518.75,30218.75,5727.4501953125,12745.9501953125,34301.5,16259.2998046875
2022-05-18,10909.4501953125,37989.05078125,30077.69921875,5708.9501953125,12881.5498046875,34163.30078125,16240.2998046875
2022-05-19,10618.0,37740.44921875,28352.150390625,5476.25,12600.849609375,33315.26171875,15809.400390625
2022-05-20,10914.599609375,38546.3515625,28789.400390625,5706.35009765625,13065.5,34276.0,16266.150390625
2022-05-23,11115.2001953125,38510.80078125,29079.30078125,5241.60009765625,12889.2001953125,34247.203125,16214.7001953125
2022-05-24,11116.2998046875,38010.8515625,28531.5,5180.2998046875,12691.599609375,34289.75,16125.150390625
2022-05-25,11011.5,37930.94921875,27566.099609375,5079.25,12543.849609375,34339.1015625,16025.7998046875
2022-05-26,11097.150390625,37849.19921875,27932.55078125,5214.75,12557.5,35094.4921875,16170.150390625
2022-05-27,11270.25,38242.69921875,28641.599609375,5211.5,12669.9501953125,35612.88671875,16352.4501953125
2022-05-30,11491.400390625,38610.3984375,29753.30078125,5264.0498046875,12671.150390625,35826.53125,16661.400390625
2022-05-31,11586.599609375,38713.44921875,29679.05078125,5332.75,12604.4501953125,35486.984375,16584.55078125
2022-06-01,11563.0,38434.55078125,29260.75,5336.7001953125,12443.75,35620.38671875,16522.75
2022-06-02,11491.400390625,38497.30078125,29792.400390625,5397.5498046875,12500.349609375,35613.234375,16628.0
2022-06-03,11282.150390625,38273.8984375,29903.80078125,5328.7998046875,12418.7998046875,35274.640625,16584.30078125
2022-06-06,11303.150390625,38238.44921875,29819.80078125,5388.64990234375,12412.400390625,35309.7890625,16569.55078125
2022-06-07,11362.2001953125,37648.8515625,29351.69921875,5340.85009765625,12279.650390625,34995.59375,16416.349609375
2022-06-08,11382.349609375,37254.3515625,29472.150390625,5348.2001953125,12317.7998046875,34945.7421875,16356.25
2022-06-09,11419.25,37440.6484375,29761.55078125,5278.2001953125,12465.900390625,35085.04296875,16478.099609375
2022-06-10,11394.0,37428.69921875,29114.30078125,5199.9501953125,12419.2001953125,34483.3984375,16201.7998046875
2022-06-13,11165.650390625,37078.1015625,27914.599609375,5000.0,12191.849609375,33405.46484375,15774.400390625
2022-06-14,11104.150390625,36999.1484375,27953.349609375,5018.2998046875,12218.5,33310.96484375,15732.099609375
2022-06-15,11206.75,36830.8984375,27812.44921875,4982.2998046875,12261.349609375,33338.61328125,15692.150390625
2022-06-16,10956.599609375,36621.1484375,27136.44921875,4721.2998046875,12066.650390625,32616.720703125,15360.599609375
2022-06-17,10830.900390625,36264.55078125,26732.44921875,4724.85009765625,11803.9501953125,32742.669921875,15293.5
2022-06-20,10754.7001953125,36915.75,26966.19921875,4540.5498046875,11847.900390625,32684.419921875,15350.150390625
2022-06-21,10974.2001953125,37317.75,27810.650390625,4720.75,12098.349609375,33191.36328125,15638.7998046875
2022-06-22,10881.400390625,36963.30078125,27488.400390625,4490.75,11939.0498046875,32844.91796875,15413.2998046875
2022-06-23,11359.5,37316.5,28027.80078125,4523.0,12127.2001953125,33134.61328125,15556.650390625
2022-06-24,11583.25,37778.8515625,27777.80078125,4596.60009765625,12178.400390625,33627.05859375,15699.25
2022-06-27,11686.0498046875,38103.19921875,28345.94921875,4666.2998046875,12221.5498046875,33810.85546875,15832.0498046875
2022-06-28,11832.5498046875,38173.1015625,28509.099609375,4744.0,12214.5498046875,33642.05859375,15850.2001953125
2022-06-29,11850.5,37688.3515625,28140.099609375,4755.39990234375,12210.9501953125,33269.51171875,15799.099609375
2022-06-30,11701.150390625,37664.55078125,27843.349609375,4660.89990234375,12159.349609375,33424.71484375,15780.25
2022-07-01,11711.9501953125,38725.8515625,28064.25,4696.5,12260.900390625,33539.05859375,15752.0498046875
2022-07-04,11692.099609375,39755.6484375,27890.650390625,4649.9501953125,12218.2001953125,33940.50390625,15835.349609375
2022-07-05,11649.7998046875,39690.6015625,27695.150390625,4663.75,12233.75,33815.50390625,15810.849609375
2022-07-06,11952.2001953125,40740.1484375,28007.599609375,4665.2998046875,12331.150390625,34323.8515625,15989.7998046875
2022-07-07,12114.099609375,40708.69921875,28196.349609375,4842.2001953125,12389.7001953125,34919.89453125,16132.900390625
2022-07-08,12124.599609375,40925.25,28250.30078125,4799.5498046875,12449.4501953125,35123.640625,16220.599609375
2022-07-11,12252.5,41043.1484375,27380.55078125,4893.89990234375,12564.849609375,35469.234375,16216.0
2022-07-12,12107.349609375,40574.80078125,27063.75,4834.0498046875,12450.650390625,35131.83984375,16058.2998046875
2022-07-13,12099.349609375,40954.3984375,26949.75,4872.5498046875,12622.2998046875,34827.39453125,15966.650390625
2022-07-14,12115.2998046875,40897.30078125,26523.30078125,4870.35009765625,12721.0,34650.796875,15938.650390625
2022-07-15,12361.650390625,41498.80078125,26484.75,4830.7001953125,12732.0,34682.24609375,16049.2001953125
2022-07-18,12408.7001953125,41460.30078125,27322.94921875,4950.9501953125,12713.4501953125,35358.2890625,16278.5
2022-07-19,12538.900390625,41479.8515625,27346.150390625,4991.0,12682.2001953125,35719.9375,16340.5498046875
2022-07-20,12511.2998046875,41950.1484375,28146.349609375,5046.7001953125,12711.5,35971.68359375,16520.849609375
2022-07-21,12581.349609375,42283.0,28342.900390625,5090.10009765625,12651.75,36200.578125,16605.25
2022-07-22,12634.2001953125,42502.75,28168.150390625,5094.10009765625,12617.5498046875,36738.5234375,16719.44921875
2022-07-25,12423.7001953125,42386.94921875,28216.0,5168.5498046875,12488.7998046875,36725.97265625,16631.0
2022-07-26,12276.5,41799.05078125,27418.849609375,5153.39990234375,12341.900390625,36408.078125,16483.849609375
2022-07-27,12326.349609375,42036.30078125,27878.80078125,5193.64990234375,12628.9501953125,36783.32421875,16641.80078125
2022-07-28,12383.7001953125,42271.6484375,28663.05078125,5282.10009765625,12660.650390625,37377.71484375,16929.599609375
2022-07-29,12543.2001953125,42487.3984375,29152.30078125,5485.7998046875,12776.5498046875,37490.9609375,17158.25
2022-08-01,12953.650390625,42526.75,29220.0,5578.14990234375,12766.849609375,37902.7578125,17340.05078125
2022-08-02,13023.650390625,42798.5,29024.650390625,5563.4501953125,12780.400390625,38023.55859375,17345.44921875
2022-08-03,12919.400390625,42624.1484375,29416.94921875,5553.14990234375,12682.0,37988.80859375,17388.150390625
2022-08-04,12945.7001953125,42830.25,29782.900390625,5620.35009765625,12982.349609375,37755.11328125,17382.0
2022-08-05,12804.349609375,42930.8984375,29973.55078125,5595.85009765625,12939.75,37920.16015625,17397.5
2022-08-08,12927.9501953125,42978.5,29967.69921875,5668.0,12940.25,38236.953125,17525.099609375
2022-08-10,12951.650390625,42821.6015625,29701.150390625,5759.60009765625,12950.7001953125,38287.40625,17534.75
2022-08-11,12923.5498046875,42478.5,30233.69921875,5758.85009765625,13014.2001953125,38879.3984375,17659.0
2022-08-12,12923.75,42457.30078125,29885.900390625,5853.4501953125,12864.0,39041.84765625,17698.150390625
2022-08-16,13250.0,42964.1015625,29909.0,5893.39990234375,12933.849609375,39239.19140625,17825.25
2022-08-17,13194.25,43275.8515625,30256.900390625,5922.7998046875,12979.25,39461.2421875,17944.25
2022-08-18,13131.900390625,43522.30078125,30018.900390625,5977.14990234375,12935.75,39655.6875,17956.5
2022-08-19,12946.4501953125,42945.3515625,30036.099609375,5883.25,12799.9501953125,38985.49609375,17758.44921875
2022-08-22,12695.75,42890.6484375,29478.900390625,5708.10009765625,12588.25,38297.3046875,17490.69921875
2022-08-23,12925.75,42937.6484375,28957.849609375,5789.2001953125,12683.5498046875,38697.19921875,17577.5
2022-08-24,12913.349609375,42999.69921875,28859.849609375,5830.0498046875,12644.0,39038.046875,17604.94921875
2022-08-25,12877.900390625,42830.05078125,28608.650390625,5800.10009765625,12593.25,38950.296875,17522.44921875
2022-08-26,12929.150390625,42768.94921875,28691.599609375,5902.7001953125,12580.4501953125,38986.6953125,17558.900390625
2022-08-29,12886.400390625,42933.8984375,27678.94921875,5812.25,12545.75,38276.25390625,17312.900390625
2022-08-30,13217.349609375,43821.1484375,28407.900390625,5934.60009765625,12699.400390625,39536.2890625,17759.30078125
2022-09-01,13266.150390625,43497.3515625,27846.80078125,5878.9501953125,12555.0,39300.79296875,17542.80078125
2022-09-02,13220.650390625,43666.55078125,27745.80078125,5887.7001953125,12506.150390625,39420.54296875,17539.44921875
2022-09-05,13246.099609375,43755.8515625,27836.599609375,5985.75,12565.5498046875,39805.2890625,17665.80078125
2022-09-06,13225.2998046875,43528.8984375,27742.80078125,6064.7001953125,12598.0,39666.0390625,17655.599609375
2022-09-07,13072.650390625,43614.94921875,27832.400390625,6066.39990234375,12696.2998046875,39455.44140625,17624.400390625
2022-09-08,13151.400390625,43786.44921875,28102.400390625,6011.5,12689.9501953125,40208.48046875,17798.75
2022-09-09,13219.599609375,43837.69921875,28724.05078125,6025.2998046875,12689.2998046875,40415.23046875,17833.349609375
2022-09-12,13256.099609375,43921.8515625,29131.19921875,6080.9501953125,12715.25,40573.52734375,17936.349609375
2022-09-13,13264.150390625,44251.55078125,29116.849609375,6158.89990234375,12745.599609375,40872.625,18070.05078125
2022-09-14,13222.25,44182.6484375,28137.650390625,6256.2998046875,12682.2001953125,41404.91796875,18003.75
2022-09-15,13315.5,44041.6015625,27734.349609375,6263.89990234375,12518.849609375,41208.71875,17877.400390625
2022-09-16,12954.4501953125,43192.6484375,26706.44921875,6137.64990234375,12346.849609375,40776.328125,17530.849609375
2022-09-19,13074.0,43655.6484375,26810.150390625,6110.10009765625,12369.599609375,40903.921875,17622.25
2022-09-20,13291.349609375,43981.25,27020.599609375,6205.60009765625,12750.7001953125,41467.8203125,17816.25
2022-09-21,13223.4501953125,44500.1484375,26843.25,6076.10009765625,12573.5498046875,41202.96875,17718.349609375
2022-09-22,13320.75,45080.44921875,26782.650390625,6100.75,12612.849609375,40630.12890625,17629.80078125
2022-09-23,13093.5,44854.6484375,26592.349609375,6027.35009765625,12610.650390625,39545.7890625,17327.349609375
2022-09-26,12594.349609375,43937.3984375,26743.650390625,5778.25,12475.5,38615.80078125,17016.30078125
2022-09-27,12529.7998046875,44218.1484375,27004.150390625,5728.64990234375,12598.0,38358.703125,17007.400390625
2022-09-28,12537.349609375,43964.6484375,27067.650390625,5617.64990234375,12705.400390625,37759.4140625,16858.599609375
2022-09-29,12497.349609375,44356.25,26819.05078125,5645.9501953125,12874.2998046875,37647.3125,16818.099609375
2022-09-30,12699.2998046875,44405.6484375,26981.150390625,5768.2001953125,12971.900390625,38631.5,17094.349609375
2022-10-03,12441.0498046875,43477.30078125,26729.099609375,5593.9501953125,13118.9501953125,38029.20703125,16887.349609375
2022-10-04,12690.5498046875,44287.05078125,27496.94921875,5769.2998046875,13233.4501953125,39109.59765625,17274.30078125
2022-10-06,12784.5498046875,44097.19921875,27928.75,5956.9501953125,13188.0,39282.39453125,17331.80078125
2022-10-07,12761.9501953125,43813.30078125,27733.599609375,5931.5498046875,13134.7001953125,39177.59375,17314.650390625
2022-10-10,12693.599609375,43329.19921875,28027.599609375,5916.39990234375,13028.400390625,39092.6484375,17241.0
2022-10-11,12488.349609375,42564.6484375,27469.5,5785.9501953125,12826.7998046875,38712.0,16983.55078125
2022-10-12,12598.2998046875,43196.8515625,27694.650390625,5798.14990234375,12839.349609375,39118.09765625,17123.599609375
2022-10-13,12562.75,43036.6484375,27506.19921875,5804.25,12867.150390625,38623.55078125,17014.349609375
2022-10-14,12478.25,43153.05078125,27954.05078125,5767.2001953125,12950.4501953125,39305.14453125,17185.69921875
2022-10-17,12562.5498046875,43182.8984375,28019.150390625,5711.39990234375,12982.400390625,39919.984375,17311.80078125
2022-10-18,12732.650390625,43715.75,28315.19921875,5775.0498046875,13008.25,40318.28125,17486.94921875
2022-10-19,12721.0498046875,43890.55078125,28060.349609375,5736.14990234375,13021.75,40372.73046875,17512.25
2022-10-20,12729.599609375,44281.1484375,28432.19921875,5801.7001953125,13089.2001953125,40099.0859375,17563.94921875
2022-10-21,12695.650390625,44269.19921875,28336.94921875,5748.35009765625,12979.400390625,40783.578125,17576.30078125
2022-10-24,12794.650390625,44210.1015625,28534.30078125,5789.0498046875,13061.099609375,41304.41796875,17730.75
2022-10-25,12952.7998046875,43752.8515625,28722.849609375,5812.4501953125,13112.2001953125,41122.2734375,17656.349609375
2022-10-27,12979.400390625,43954.6015625,28572.19921875,5970.25,13228.0498046875,41298.8203125,17736.94921875
2022-10-28,13190.900390625,43944.1015625,28318.349609375,5883.35009765625,13048.2998046875,40990.375,17786.80078125
2022-10-31,13381.650390625,44296.30078125,28727.599609375,5896.35009765625,13212.25,41307.41796875,18012.19921875
2022-11-01,13416.900390625,44564.8984375,29270.650390625,6036.9501953125,13492.0498046875,41289.0703125,18145.400390625
2022-11-02,13318.25,44533.3515625,29138.650390625,6075.7001953125,13556.900390625,41146.171875,18082.849609375
2022-11-03,13262.650390625,44661.8515625,28795.75,6068.75,13559.9501953125,41297.87109375,18052.69921875
2022-11-04,13271.7001953125,44509.55078125,28693.05078125,6324.14990234375,13422.150390625,41257.96875,18117.150390625
2022-11-07,13443.900390625,44709.44921875,28741.30078125,6423.85009765625,13230.0,41686.21484375,18202.80078125
2022-11-09,13341.400390625,44826.55078125,28626.80078125,6364.0498046875,13079.5,41782.71484375,18157.0
2022-11-10,13080.75,44586.8984375,28505.75,6318.75,12983.099609375,41603.265625,18028.19921875
2022-11-11,13040.900390625,44520.5,29591.94921875,6447.2001953125,13015.650390625,42136.5625,18349.69921875
2022-11-14,13071.400390625,43919.1484375,29849.30078125,6558.5,13019.849609375,42076.26171875,18329.150390625
2022-11-15,13155.5498046875,43911.05078125,29865.30078125,6589.5498046875,13036.900390625,42372.20703125,18403.400390625
2022-11-16,13105.9501953125,43910.30078125,29951.5,6461.60009765625,12998.5,42534.8046875,18409.650390625
2022-11-17,12927.400390625,43845.1015625,29681.400390625,6455.7001953125,12948.25,42457.55859375,18343.900390625
2022-11-18,12774.900390625,43747.0,29669.25,6444.39990234375,12861.400390625,42436.95703125,18307.650390625
2022-11-21,12696.099609375,43611.0,29209.55078125,6392.25,12794.599609375,42346.05859375,18159.94921875
2022-11-22,12745.5,43854.1484375,29446.900390625,6448.85009765625,12836.349609375,42456.55859375,18244.19921875
2022-11-23,12774.75,43854.19921875,29405.650390625,6422.85009765625,12876.9501953125,42728.60546875,18267.25
2022-11-24,12845.599609375,44241.75,30178.650390625,6440.7001953125,12888.150390625,43074.8984375,18484.099609375
2022-11-25,12958.0,44102.6015625,30334.599609375,6455.14990234375,12968.4501953125,42983.44921875,18512.75
2022-11-28,13036.400390625,44251.05078125,30309.650390625,6381.35009765625,12993.9501953125,43019.94921875,18562.75
2022-11-29,13007.650390625,45078.55078125,30345.650390625,6447.35009765625,13087.349609375,43052.94921875,18618.05078125
2022-11-30,13231.849609375,45536.55078125,30391.69921875,6564.2001953125,13144.2001953125,43230.49609375,18758.349609375
2022-12-01,13191.75,45370.6484375,31120.5,6664.85009765625,13120.650390625,43260.14453125,18812.5
2022-12-02,13046.349609375,45154.19921875,31052.099609375,6694.5,13086.9501953125,43103.25,18696.099609375
2022-12-05,13007.5498046875,45151.1484375,30891.5,6819.75,13052.900390625,43332.4453125,18701.05078125
2022-12-06,12973.7998046875,45287.8515625,30443.0,6768.85009765625,12955.349609375,43138.05078125,18642.75
2022-12-07,12870.650390625,45724.6015625,30187.05078125,6709.2998046875,12869.7998046875,43098.19921875,18560.5
2022-12-08,12908.150390625,45767.05078125,30115.0,6756.9501953125,12728.7001953125,43596.34375,18609.349609375
2022-12-09,12869.400390625,46159.5,29168.44921875,6681.5498046875,12774.7001953125,43632.94140625,18496.599609375
2022-12-12,12874.349609375,46215.19921875,29050.5,6708.14990234375,12758.0498046875,43708.2421875,18497.150390625
2022-12-13,12931.0,46145.55078125,29376.55078125,6722.0,12797.75,43946.0390625,18608.0
2022-12-14,13004.099609375,45949.3515625,29713.900390625,6805.85009765625,12883.599609375,44048.58984375,18660.30078125
2022-12-15,12912.900390625,45544.55078125,29087.94921875,6708.5498046875,12816.099609375,43497.6953125,18414.900390625
2022-12-16,12775.25,45320.75,28702.19921875,6657.7001953125,12636.2001953125,43218.99609375,18269.0
2022-12-19,12978.7998046875,45981.44921875,28556.44921875,6742.4501953125,12646.4501953125,43413.24609375,18420.44921875
2022-12-20,12879.400390625,45694.69921875,28612.5,6750.2998046875,12618.4501953125,43358.99609375,18385.30078125
2022-12-21,12695.4501953125,45284.69921875,28764.25,6593.64990234375,12920.400390625,42617.453125,18199.099609375
2022-12-22,12554.7001953125,45085.55078125,28763.900390625,6519.25,12892.75,42408.30859375,18127.349609375
2022-12-23,12236.0,44314.8984375,28237.05078125,6228.0,12784.4501953125,41667.56640625,17806.80078125
2022-12-26,,,28385.69921875,,12677.099609375,42629.65234375,18014.599609375
2022-12-27,12522.75,44559.3984375,28636.25,6633.9501953125,12694.75,42859.0,18132.30078125
2022-12-28,12605.4501953125,44589.1484375,28583.44921875,6615.75,12624.150390625,42827.203125,18122.5
2022-12-29,12634.599609375,44508.0,28687.19921875,6687.10009765625,12634.2998046875,43251.84765625,18191.0
2022-12-30,12611.7001953125,44171.44921875,28621.69921875,6723.39990234375,12597.599609375,42985.94921875,18105.30078125
2023-01-02,12667.75,44192.8515625,28737.30078125,6886.64990234375,12551.400390625,43203.1015625,18197.44921875
2023-01-03,12614.75,44013.6484375,28962.30078125,6850.0498046875,12641.75,43425.25,18232.55078125
2023-01-04,12512.0498046875,43723.55078125,28677.80078125,6705.85009765625,12622.75,42958.80078125,18042.94921875
2023-01-05,12656.650390625,44401.5,28527.75,6761.2001953125,12753.2001953125,42608.69921875,17992.150390625
2023-01-06,12627.7998046875,44412.8515625,27956.44921875,6697.2998046875,12654.9501953125,42188.80078125,17859.44921875
2023-01-09,12783.0,44796.6484375,28748.150390625,6792.89990234375,12770.599609375,42582.75,18101.19921875
2023-01-10,12819.099609375,44626.05078125,28502.69921875,6741.7001953125,12766.599609375,42014.75,17914.150390625
2023-01-11,12753.0498046875,44123.0,28596.349609375,6792.14990234375,12682.25,42232.69921875,17895.69921875
2023-01-12,12769.400390625,43966.3515625,28720.30078125,6783.64990234375,12671.4501953125,42082.25,17858.19921875
2023-01-13,12832.400390625,43955.6015625,28933.75,6869.7998046875,12668.7998046875,42371.25,17956.599609375
2023-01-16,12748.7998046875,44006.75,29264.650390625,6779.25,12659.400390625,42167.55078125,17894.849609375
2023-01-17,12821.849609375,44536.1015625,29498.0,6793.5,12648.0,42235.05078125,18053.30078125
2023-01-18,12817.599609375,44711.44921875,29617.80078125,6905.7998046875,12734.5,42458.0,18165.349609375
2023-01-19,12763.0,44326.05078125,29632.349609375,6867.2998046875,12699.0498046875,42328.8515625,18107.849609375
2023-01-20,12691.7001953125,43899.6015625,29529.650390625,6805.25,12606.4501953125,42506.80078125,18027.650390625
2023-01-23,12797.0498046875,44261.8984375,30086.0,6777.85009765625,12718.4501953125,42821.25,18118.55078125
2023-01-24,12960.849609375,44324.3515625,30316.900390625,6717.60009765625,12593.849609375,42733.44921875,18118.30078125
2023-01-25,12957.150390625,44284.1484375,30043.900390625,6703.7998046875,12440.099609375,41647.6484375,17891.94921875
2023-01-27,13089.7001953125,44486.6484375,29766.44921875,6389.25,12508.0498046875,40345.30078125,17604.349609375
2023-01-30,13076.849609375,44220.3515625,30094.849609375,6371.64990234375,12484.0,40387.44921875,17648.94921875
2023-01-31,13323.900390625,44456.8984375,29740.349609375,6468.39990234375,12360.25,40655.05078125,17662.150390625
2023-02-01,13206.849609375,44958.30078125,30018.25,6177.0498046875,12355.7998046875,40513.0,17616.30078125
2023-02-02,13213.25,45981.55078125,30566.75,5908.2001953125,12306.2998046875,40669.30078125,17610.400390625
2023-02-03,13377.9501953125,46037.19921875,30597.650390625,5901.9501953125,12184.599609375,41499.69921875,17854.05078125
2023-02-06,13360.150390625,46293.6015625,30411.099609375,5772.39990234375,12193.099609375,41374.6484375,17764.599609375
2023-02-07,13226.0498046875,45758.1015625,30310.69921875,5757.35009765625,12191.400390625,41490.94921875,17721.5
2023-02-08,13257.349609375,45771.6015625,30774.05078125,5975.14990234375,12357.2998046875,41537.6484375,17871.69921875
2023-02-09,13187.849609375,45671.25,30990.849609375,5880.7001953125,12302.5,41554.30078125,17893.44921875
2023-02-10,13235.0498046875,45488.1015625,30870.19921875,5773.60009765625,12327.0,41559.3984375,17856.5
2023-02-13,13154.349609375,45508.3984375,30289.650390625,5704.75,12268.099609375,41282.19921875,17770.900390625
2023-02-14,13106.5498046875,45976.94921875,30588.75,5762.85009765625,12248.7998046875,41648.3515625,17929.849609375
2023-02-15,13235.2001953125,45799.19921875,30934.349609375,5789.64990234375,12237.099609375,41731.05078125,18015.849609375
2023-02-16,13206.0498046875,45758.19921875,31434.849609375,5860.75,12298.599609375,41631.3515625,18035.849609375
2023-02-17,13140.0,45617.30078125,31054.849609375,5807.7001953125,12154.0498046875,41131.75,17944.19921875
2023-02-20,13177.400390625,45501.19921875,31222.349609375,5762.9501953125,12055.400390625,40701.69921875,17844.599609375
2023-02-21,13148.75,45551.94921875,30947.25,5744.14990234375,12019.5,40673.6015625,17826.69921875
2023-02-22,12989.9501953125,45412.8515625,30608.19921875,5592.2998046875,11991.849609375,39995.8984375,17554.30078125
2023-02-23,12982.25,45530.1015625,30598.400390625,5611.7998046875,11968.2001953125,40001.55078125,17511.25
2023-02-24,12869.099609375,45372.5,30514.900390625,5443.60009765625,11996.2001953125,39909.3984375,17465.80078125
2023-02-27,12675.2998046875,45040.75,29919.19921875,5313.75,11902.5,40307.1015625,17392.69921875
2023-02-28,12731.7998046875,44940.44921875,29663.94921875,5269.10009765625,11747.099609375,40269.05078125,17303.94921875
2023-03-01,12849.2998046875,45062.55078125,30097.75,5477.7001953125,11764.599609375,40698.1484375,17450.900390625
2023-03-02,12738.7998046875,44831.6015625,29717.44921875,5473.35009765625,11761.099609375,40389.80078125,17321.900390625
2023-03-03,12787.0498046875,45410.0,29817.05078125,5667.89990234375,11781.7998046875,41251.3515625,17594.349609375
2023-03-06,12909.5,45552.1015625,30179.75,5679.5498046875,11807.900390625,41350.3984375,17711.44921875
2023-03-08,13019.5,45722.0,30065.75,5679.25,11750.150390625,41577.1015625,17754.400390625
2023-03-09,12781.2001953125,45260.44921875,29742.349609375,5682.75,11700.400390625,41256.75,17589.599609375
2023-03-10,12741.599609375,45334.75,29545.5,5635.7001953125,11683.9501953125,40485.44921875,17412.900390625
2023-03-13,12456.0,44953.6015625,29267.0,5585.25,11597.349609375,39564.69921875,17154.30078125
2023-03-14,12345.5498046875,44714.94921875,28784.69921875,5517.35009765625,11597.9501953125,39411.3984375,17043.30078125
